Name,year,iso_code,population,gdp,co2,coal_co2,oil_co2,gas_co2,methane,nitrous_oxide,total_ghg,primary_energy_consumption
Australia,2014,AUS,23595599.0,1113890000000.0,392.729,168.146,137.536,70.591,149.044,76.115,660.795,1566.458
Australia,2015,AUS,23947998.0,1139300000000.0,401.497,174.205,137.952,71.37,149.469,72.526,635.95,1601.271
Australia,2016,AUS,24329961.0,1169970000000.0,410.388,179.562,137.699,73.804,128.078,59.351,654.491,1606.503
Australia,2017,AUS,24731044.0,1197830000000.0,413.818,176.932,139.838,75.229,149.094,79.701,685.722,1601.646
Australia,2018,AUS,25119700.0,1231580000000.0,415.591,169.401,144.034,78.346,149.063,78.319,662.327,1624.987
Australia,2019,AUS,25482714.0,1255510000000.0,415.77,164.952,143.362,80.305,134.878,64.518,627.438,1679.844
Australia,2020,AUS,25743787.0,1232260000000.0,399.184,156.681,135.404,83.221,118.423,52.413,608.284,1585.126
Australia,2021,AUS,25956416.0,1296710000000.0,389.02,151.894,134.679,80.065,123.757,60.32,609.463,1589.075
Australia,2022,AUS,26200987.0,1344250000000.0,384.362,146.069,133.807,80.412,126.538,62.494,605.939,1661.016
Austria,1980,AUT,7548405.0,165574000000.0,52.025,14.19,26.071,9.284,15.584,6.217,66.771,320.874
Austria,1981,AUT,7567550.0,165408000000.0,55.833,14.641,29.99,8.819,15.502,6.046,70.202,311.52
Austria,1982,AUT,7573077.0,168565000000.0,53.565,14.128,28.652,8.544,15.663,5.809,67.635,301.322
Austria,1983,AUT,7561166.0,173294000000.0,51.668,14.396,26.417,8.684,15.575,5.728,65.588,300.495
Austria,1984,AUT,7560716.0,173866000000.0,54.214,16.853,25.492,9.72,15.832,5.799,68.714,297.469
Austria,1985,AUT,7564311.0,177761000000.0,54.366,16.657,25.326,10.402,15.996,5.531,68.726,315.806
Austria,1986,AUT,7569397.0,181933000000.0,53.729,14.726,27.788,9.248,15.918,5.303,68.16,316.435
Austria,1987,AUT,7574314.0,184993000000.0,57.374,14.799,31.012,9.633,15.704,5.07,71.301,334.019
Austria,1988,AUT,7585347.0,190846000000.0,52.937,14.286,27.407,9.23,15.864,5.236,67.644,329.132
Austria,1989,AUT,7620406.0,198919000000.0,53.696,13.845,27.812,10.05,15.45,4.863,67.87,330.973
Austria,1990,AUT,7679626.0,207979000000.0,62.184,18.139,28.9,11.836,15.279,4.855,76.185,333.824
Austria,1991,AUT,7757140.0,215993000000.0,65.782,18.7,31.407,12.502,15.266,4.895,80.108,349.4
Austria,1992,AUT,7842716.0,221401000000.0,60.283,14.385,30.152,12.518,14.853,4.704,73.3,344.792
Austria,1993,AUT,7907492.0,223463000000.0,60.709,13.274,31.266,13.023,14.485,4.66,73.379,352.443
Austria,1994,AUT,7938156.0,229749000000.0,61.083,13.459,30.716,13.658,14.042,4.602,73.262,349.408
Austria,1995,AUT,7950322.0,236824000000.0,64.061,15.425,30.854,14.901,13.503,4.591,75.726,367.661
Austria,1996,AUT,7960918.0,243481000000.0,67.405,15.069,33.778,15.797,13.255,4.652,79.158,375.696
Austria,1997,AUT,7969802.0,249847000000.0,67.302,16.157,32.853,15.301,12.934,4.629,79.395,380.569
Austria,1998,AUT,7978465.0,259776000000.0,66.937,13.707,34.66,15.717,12.659,4.61,79.504,389.247
Austria,1999,AUT,7993895.0,270186000000.0,65.668,13.876,32.813,16.102,12.562,4.553,77.358,392.804
Austria,2000,AUT,8012929.0,280410000000.0,66.177,15.751,32.161,15.264,12.334,4.528,76.664,395.171
Austria,2001,AUT,8042232.0,285336000000.0,70.166,16.562,34.409,16.156,12.197,4.556,80.562,406.593
Austria,2002,AUT,8081638.0,291231000000.0,71.969,16.736,36.056,16.069,12.179,4.615,82.308,406.828
Austria,2003,AUT,8122605.0,294489000000.0,77.396,17.941,39.081,17.267,12.799,4.444,89.567,407.704
Austria,2004,AUT,8173494.0,303692000000.0,77.694,17.766,39.1,17.662,11.632,3.958,87.858,422.457
Austria,2005,AUT,8229204.0,311441000000.0,79.092,17.862,39.394,18.701,11.456,3.937,89.018,431.35
Austria,2006,AUT,8269902.0,323237000000.0,76.812,17.866,38.134,17.498,11.311,3.925,87.043,425.865
Austria,2007,AUT,8296949.0,336304000000.0,74.112,17.456,36.624,16.496,11.039,3.864,84.846,420.066
Austria,2008,AUT,8323250.0,342893000000.0,73.49,17.028,35.481,17.436,10.887,4.103,84.613,424.56
Austria,2009,AUT,8345072.0,331119000000.0,67.307,12.83,34.415,17.035,10.657,3.714,77.505,409.772
Austria,2010,AUT,8365087.0,338832000000.0,72.008,15.497,34.795,18.777,10.83,3.812,82.282,421.558
Austria,2011,AUT,8393272.0,349713000000.0,69.901,15.818,33.282,17.73,10.62,3.972,80.099,395.869
Austria,2012,AUT,8431598.0,352093000000.0,67.274,14.685,32.639,16.945,10.39,3.787,77.206,414.402
Austria,2013,AUT,8481411.0,352183000000.0,67.767,14.959,33.457,16.331,10.416,3.835,78.082,410.852
Austria,2014,AUT,8547812.0,354512000000.0,64.166,13.801,32.42,14.946,10.192,3.89,73.861,394.889
Austria,2015,AUT,8644037.0,358108000000.0,66.357,14.371,32.997,15.966,9.705,3.973,75.462,396.383
Austria,2016,AUT,8737920.0,365233000000.0,67.217,13.334,34.108,16.736,9.849,3.972,76.329,409.651
Austria,2017,AUT,8798780.0,373482000000.0,69.598,14.023,34.544,17.975,10.018,3.915,78.939,417.569
Austria,2018,AUT,8841652.0,382540000000.0,66.562,12.294,34.082,17.018,10.028,3.84,76.058,408.402
Austria,2019,AUT,8880875.0,388345000000.0,67.946,13.004,34.084,17.79,9.99,3.761,77.42,427.96
Austria,2020,AUT,8921402.0,363281000000.0,62.176,11.371,30.775,16.959,9.88,3.795,71.567,400.144
Austria,2021,AUT,8967053.0,379835000000.0,65.757,12.418,32.165,17.923,9.941,3.734,75.383,406.033
Austria,2022,AUT,9064679.0,398815000000.0,61.489,11.666,30.734,15.967,9.886,3.657,70.782,379.769
Azerbaijan,1985,AZE,6799822.0,57181876224.0,51.216,0.402,26.413,23.758,10.381,2.902,65.469,234.951
Azerbaijan,1986,AZE,6891349.0,58704584704.0,53.339,0.404,27.561,24.74,10.655,2.962,67.928,252.834
Azerbaijan,1987,AZE,6977657.0,61831430144.0,50.559,0.401,22.682,26.85,10.938,3.027,65.353,245.023
Azerbaijan,1988,AZE,7081403.0,65070243840.0,51.568,0.414,23.51,26.853,11.111,2.974,66.265,245.204
Azerbaijan,1989,AZE,7167583.0,59803709440.0,51.56,0.413,22.599,27.766,11.243,2.851,66.159,250.052
Azerbaijan,1990,AZE,7231085.0,53235601408.0,51.318,0.343,22.466,27.841,11.098,2.964,66.131,260.551
Azerbaijan,1991,AZE,7314314.0,53426622464.0,50.047,0.251,22.515,26.636,10.505,2.504,64.135,250.351
Azerbaijan,1992,AZE,7405779.0,41795293184.0,56.174,0.066,31.225,22.6,9.516,2.386,69.278,214.394
Azerbaijan,1993,AZE,7504118.0,32486438912.0,48.406,0.011,30.818,17.283,8.822,2.115,60.71,185.98
Azerbaijan,1994,AZE,7608896.0,26372096000.0,41.945,0.004,25.032,16.671,8.379,1.946,54.002,170.865
Azerbaijan,1995,AZE,7719283.0,23188275200.0,33.309,0.015,19.885,13.308,8.414,1.907,45.553,160.648
Azerbaijan,1996,AZE,7830982.0,24026380288.0,31.242,0.015,19.37,11.737,8.359,1.821,43.854,131.741
Azerbaijan,1997,AZE,7936220.0,26436933632.0,29.843,0.015,18.551,11.062,8.398,1.891,42.664,126.155
Azerbaijan,1998,AZE,8025808.0,28328460288.0,31.785,0.004,20.948,10.599,8.579,1.924,44.137,126.645
Azerbaijan,2007,AZE,8828316.0,109944000000.0,30.037,0.022,11.456,17.578,16.546,2.707,50.614,151.071
Azerbaijan,2008,AZE,8942637.0,123130000000.0,33.037,0.015,10.607,20.738,19.057,2.915,56.445,151.163
Azerbaijan,2009,AZE,9046336.0,136020000000.0,29.103,0.015,9.241,18.789,17.565,2.924,51.072,130.168
Azerbaijan,2010,AZE,9146852.0,144297000000.0,27.549,0.022,8.695,17.968,17.953,2.902,49.856,128.439
Azerbaijan,2011,AZE,9256154.0,145980000000.0,30.21,0.018,10.264,19.026,17.506,3.006,52.297,145.739
Azerbaijan,2012,AZE,9376181.0,149196000000.0,32.773,0.015,11.641,19.833,18.047,3.106,56.066,150.091
Azerbaijan,2013,AZE,9504417.0,157914000000.0,33.555,0.011,12.066,19.936,18.386,3.152,56.795,154.212
Azerbaijan,2014,AZE,9631136.0,162332000000.0,34.348,0.007,11.633,21.2,18.765,3.225,58.263,157.241
Azerbaijan,2015,AZE,9752859.0,164037000000.0,34.683,0.011,11.532,21.935,18.768,3.567,60.206,171.826
Azerbaijan,2016,AZE,9868434.0,159011000000.0,34.727,0.004,12.139,21.508,18.493,3.497,61.81,170.192
Azerbaijan,2017,AZE,9968511.0,159256000000.0,34.699,0.004,12.59,20.892,18.098,3.434,59.813,166.954
Azerbaijan,2018,AZE,10039778.0,161645000000.0,34.569,0.004,11.827,21.284,18.481,3.726,59.933,176.167
Azerbaijan,2019,AZE,10110486.0,165653000000.0,37.746,0.004,12.107,24.119,20.382,3.925,64.8,185.891
Azerbaijan,2020,AZE,10181736.0,158698000000.0,36.233,0.004,10.623,24.335,20.888,4.202,63.911,184.929
Azerbaijan,2021,AZE,10234373.0,167585000000.0,38.293,0.0,11.739,25.219,23.178,4.259,68.69,197.549
Azerbaijan,2022,AZE,10295307.0,175371000000.0,40.391,0.0,12.148,26.791,23.905,4.409,71.771,210.286
Bahrain,1980,BHR,358991.0,2430890496.0,7.881,0.0,2.286,5.595,15.443,0.056,23.385,40.174
Bahrain,1981,BHR,373532.0,2498560512.0,8.519,0.0,2.873,5.646,15.059,0.061,23.644,46.285
Bahrain,1982,BHR,386990.0,2659375872.0,9.831,0.0,3.62,6.21,14.422,0.064,24.32,49.353
Bahrain,1983,BHR,400722.0,2845479168.0,8.222,0.0,1.663,6.559,13.865,0.069,22.159,51.83
Bahrain,1984,BHR,415165.0,2965760512.0,9.2,0.0,2.393,6.808,13.707,0.074,22.984,50.3
Bahrain,1985,BHR,430365.0,2955779328.0,10.186,0.0,1.946,8.24,14.359,0.078,24.625,59.786
Bahrain,1986,BHR,446290.0,3024145408.0,11.003,0.0,1.627,9.376,15.274,0.087,26.366,64.765
Bahrain,1987,BHR,462864.0,3084997120.0,11.421,0.0,2.436,8.985,14.786,0.084,26.292,77.904
Bangladesh,1980,BGD,88016436.0,76945170432.0,7.597,0.447,4.801,2.216,65.367,10.24,85.205,34.75
Bangladesh,1981,BGD,90303105.0,79474319360.0,7.886,0.465,4.847,2.44,66.616,10.267,87.824,36.84
Bangladesh,1982,BGD,92814506.0,80492421120.0,8.552,0.568,4.699,3.164,67.766,10.766,89.464,40.641
Bangladesh,1983,BGD,95335162.0,84456202240.0,8.188,0.304,4.25,3.521,66.321,11.067,90.737,40.19
Bangladesh,1984,BGD,97814966.0,89004507136.0,9.077,0.117,4.397,4.466,67.941,11.591,94.989,43.443
Bangladesh,1985,BGD,100253825.0,91717607424.0,10.189,0.187,4.835,5.084,69.457,11.822,98.032,48.274
Bangladesh,1986,BGD,102635570.0,95757516800.0,11.406,0.282,5.291,5.734,71.066,12.374,103.885,52.537
Bangladesh,1987,BGD,104959291.0,99663036416.0,11.8,0.443,5.327,5.928,71.129,12.836,109.428,57.985
Bangladesh,1988,BGD,107216011.0,102457000000.0,13.478,0.381,6.002,6.998,72.243,13.394,111.55,64.576
Bangladesh,1989,BGD,109433805.0,105142000000.0,13.382,0.103,5.767,7.416,73.994,14.404,109.562,69.614
Bangladesh,1990,BGD,111633723.0,112105000000.0,14.082,1.07,5.337,7.575,74.994,14.575,110.357,73.856
Bangladesh,1991,BGD,113787112.0,117332000000.0,14.753,0.341,5.276,9.057,75.21,15.295,105.42,71.255
Bangladesh,1992,BGD,115952198.0,123425000000.0,15.391,0.322,5.386,9.607,76.29,15.647,106.954,77.711
Bangladesh,1993,BGD,118132363.0,129907000000.0,16.074,0.121,5.491,10.389,76.716,16.004,110.402,85.436
Bangladesh,1994,BGD,120343183.0,137433000000.0,17.553,0.099,5.91,11.472,77.949,16.648,112.925,90.69
Bangladesh,1995,BGD,122600371.0,145833000000.0,21.056,1.22,6.738,13.029,79.219,17.89,119.372,107.109
Bangladesh,1996,BGD,124862185.0,155029000000.0,21.507,0.678,7.178,13.498,79.169,18.335,125.349,112.202
Bangladesh,1997,BGD,127198069.0,165330000000.0,23.144,1.227,8.424,13.264,80.073,17.944,127.452,117.891
Bangladesh,1998,BGD,129622333.0,175901000000.0,23.216,0.352,8.271,14.325,80.099,18.021,127.067,125.559
Bangladesh,1999,BGD,132108064.0,187795000000.0,25.093,0.176,8.871,15.616,82.799,19.222,131.009,126.985
Bangladesh,2000,BGD,134544303.0,200824000000.0,26.539,1.253,7.702,16.88,84.092,19.352,133.662,136.121
Bangladesh,2001,BGD,136805812.0,213165000000.0,31.064,1.33,9.896,18.903,84.872,19.884,138.465,155.585
Bangladesh,2002,BGD,138933659.0,226285000000.0,32.007,1.33,9.906,19.886,86.485,20.444,141.119,156.023
Bangladesh,2003,BGD,140970356.0,242326000000.0,33.496,1.367,9.901,21.393,87.781,20.045,143.242,164.916
Bangladesh,2004,BGD,142902855.0,260373000000.0,35.982,1.451,10.655,23.091,87.741,20.266,145.674,175.367
Bangladesh,2005,BGD,144715789.0,280264000000.0,37.717,1.605,10.639,24.722,89.828,21.041,149.152,190.132
Bangladesh,2006,BGD,146405982.0,303255000000.0,41.726,1.81,10.959,28.257,91.71,22.077,155.839,205.741
Bangladesh,2007,BGD,147989283.0,327073000000.0,42.675,2.209,10.207,29.577,93.02,22.221,159.697,211.576
Bangladesh,2008,BGD,149474264.0,349461000000.0,45.341,2.469,9.951,32.222,96.511,24.324,168.335,222.774
Bangladesh,2009,BGD,150873716.0,372693000000.0,49.188,3.015,10.032,35.442,98.206,23.973,172.084,245.258
Bangladesh,2010,BGD,152201977.0,400088000000.0,54.036,3.074,10.885,39.397,100.101,24.656,179.208,251.009
Bangladesh,2011,BGD,153591075.0,431419000000.0,55.593,2.836,13.865,38.197,101.041,25.745,182.771,271.52
Bangladesh,2012,BGD,155070111.0,458457000000.0,59.704,3.422,15.576,40.015,102.069,25.25,190.538,294.953
Bangladesh,2013,BGD,156532135.0,486135000000.0,64.763,3.748,16.312,43.942,103.488,25.416,197.251,306.461
Bangladesh,2014,BGD,157964931.0,516794000000.0,67.552,3.507,18.288,44.974,104.481,26.35,201.341,318.42
Bangladesh,2015,BGD,159383180.0,552105000000.0,76.949,8.607,18.728,48.495,105.725,27.002,214.521,385.018
Bangladesh,2016,BGD,160811935.0,589933000000.0,81.762,6.075,21.643,52.901,106.246,26.276,217.15,386.638
Bangladesh,2017,BGD,162186147.0,630958000000.0,86.53,7.152,25.476,52.685,108.665,27.104,226.874,402.839
Bangladesh,2018,BGD,163523108.0,678912000000.0,86.611,8.179,24.364,52.656,108.958,27.96,230.164,430.201
Bangladesh,2019,BGD,164913060.0,717215000000.0,94.808,8.68,25.19,59.415,109.506,27.853,239.427,482.462
Bangladesh,2020,BGD,166298024.0,754358000000.0,95.454,10.549,23.64,59.848,109.294,28.186,241.24,457.292
Bangladesh,2021,BGD,167658855.0,807308000000.0,107.621,12.919,32.0,61.139,111.062,29.625,256.302,492.381
Bangladesh,2022,BGD,169384890.0,858144000000.0,113.863,16.915,38.093,57.303,111.407,30.041,262.313,517.975
Barbados,1980,BRB,251532.0,3104135936.0,0.674,0.0,0.649,0.026,0.291,0.047,1.021,4.281
Barbados,1981,BRB,252274.0,3040379904.0,0.685,0.0,0.671,0.015,0.279,0.049,1.02,4.455
Barbados,1982,BRB,253097.0,2890272000.0,0.645,0.0,0.627,0.018,0.279,0.049,0.98,4.517
Barbados,1983,BRB,253992.0,2911845120.0,0.685,0.0,0.663,0.022,0.276,0.047,1.014,4.765
Barbados,1984,BRB,254930.0,3013632000.0,0.747,0.0,0.637,0.037,0.307,0.047,1.106,4.591
Barbados,1985,BRB,255831.0,3044935936.0,0.846,0.0,0.689,0.048,0.282,0.045,1.175,5.074
Barbados,1986,BRB,256628.0,3200231936.0,0.915,0.0,0.766,0.051,0.269,0.049,1.236,5.322
Barbados,1987,BRB,257286.0,3284897024.0,0.941,0.0,0.796,0.044,0.254,0.051,1.248,5.067
Barbados,1988,BRB,257768.0,3402619904.0,0.945,0.0,0.802,0.051,0.253,0.053,1.252,4.771
Barbados,1989,BRB,258111.0,3522978048.0,0.989,0.0,0.828,0.055,0.257,0.059,1.306,5.193
Belarus,1985,BLR,9944185.0,109799000000.0,106.993,9.44,80.541,15.479,21.574,29.952,172.739,408.044
Belarus,1986,BLR,10004288.0,112796000000.0,121.419,10.378,94.773,14.785,21.531,30.079,186.543,465.838
Belarus,1987,BLR,10057608.0,114071000000.0,111.763,10.016,81.97,18.338,21.691,30.146,176.244,472.619
Belarus,1988,BLR,10107636.0,113655000000.0,114.796,11.074,80.36,21.505,21.322,29.501,177.074,479.405
Belarus,1989,BLR,10158780.0,121119000000.0,109.11,10.831,74.177,22.288,21.478,28.411,169.717,463.661
Belarus,1990,BLR,10186257.0,116975000000.0,108.345,10.192,66.944,26.589,21.589,21.145,161.737,465.972
Belarus,1991,BLR,10193888.0,114006000000.0,104.072,9.872,64.549,25.384,21.204,18.525,150.182,464.906
Belarus,1992,BLR,10217561.0,101881000000.0,93.483,8.734,47.716,33.09,18.832,15.835,135.008,403.156
Belarus,1993,BLR,10241320.0,93050208256.0,80.562,7.663,39.451,30.05,17.915,15.441,123.014,337.112
Belarus,1994,BLR,10230192.0,81212661760.0,67.879,6.312,32.582,26.765,17.1,14.588,111.434,281.814
Belarus,1995,BLR,10197466.0,71373340672.0,60.906,5.889,28.607,24.34,16.276,14.631,100.709,250.706
Belarus,1996,BLR,10164023.0,72504131584.0,61.735,5.843,27.511,26.23,15.857,14.649,99.879,257.138
Belarus,1997,BLR,10122364.0,79868076032.0,61.588,5.03,23.729,30.213,15.495,14.67,99.698,260.101
Belarus,1998,BLR,10080580.0,85602467840.0,60.073,4.777,23.02,29.595,15.432,14.57,99.635,254.351
Belarus,1999,BLR,10039223.0,87455006720.0,57.966,4.112,20.823,30.693,15.317,14.548,98.822,247.417
Belarus,2000,BLR,9991311.0,91419115520.0,54.906,4.198,17.209,31.337,14.723,14.43,87.297,254.999
Belarus,2001,BLR,9938068.0,94624120832.0,54.003,3.735,16.439,31.648,14.526,14.393,83.34,247.911
Belarus,2002,BLR,9873451.0,98263261184.0,53.844,3.227,16.129,31.999,14.315,14.079,82.89,256.476
Belarus,2003,BLR,9803174.0,103938000000.0,55.088,3.142,15.545,33.6,14.334,14.319,84.846,254.552
Belarus,2004,BLR,9735090.0,114486000000.0,58.254,2.97,15.873,36.354,14.751,14.525,89.542,285.033
Belarus,2005,BLR,9667831.0,123858000000.0,59.31,2.963,15.957,36.976,14.09,14.904,90.489,284.106
Belarus,2006,BLR,9608041.0,134674000000.0,61.744,2.892,17.94,37.419,14.357,15.418,92.853,302.112
Belarus,2007,BLR,9563136.0,144616000000.0,60.218,2.793,16.007,37.868,14.22,15.302,91.905,294.727
Belarus,2008,BLR,9529357.0,157577000000.0,62.836,2.628,17.911,38.635,15.175,15.825,96.563,298.614
Belarus,2009,BLR,9507334.0,156010000000.0,60.578,2.677,22.486,31.82,15.617,15.854,95.096,282.515
Belarus,2010,BLR,9490752.0,166240000000.0,62.445,2.901,16.326,39.553,15.996,15.759,97.883,306.201
Belarus,2011,BLR,9472737.0,173120000000.0,61.308,2.975,17.421,37.378,15.92,29.421,109.545,300.684
Belarus,2012,BLR,9463075.0,175940000000.0,62.545,5.004,17.089,36.817,16.223,29.557,112.953,325.236
Belarus,2013,BLR,9464454.0,177633000000.0,64.126,4.838,18.704,36.9,16.539,29.324,117.904,294.205
Belarus,2014,BLR,9472704.0,180628000000.0,63.649,4.634,18.384,36.594,16.675,28.902,115.937,294.863
Belarus,2015,BLR,9487288.0,173710000000.0,58.799,4.094,17.178,33.957,16.906,28.769,111.592,266.962
Belarus,2016,BLR,9499067.0,169305000000.0,58.134,3.692,17.313,33.885,16.776,28.039,110.496,272.798
Belarus,2017,BLR,9495792.0,173607000000.0,59.382,3.882,17.345,34.769,16.883,28.434,111.542,277.84
Belarus,2018,BLR,9480033.0,179054000000.0,62.157,3.963,18.178,36.813,16.926,28.344,113.873,307.215
Belarus,2019,BLR,9435414.0,181643000000.0,62.096,4.1,18.037,36.684,17.116,28.332,113.44,308.79
Belarus,2020,BLR,9350943.0,180421000000.0,59.056,3.781,17.903,34.09,17.315,28.702,109.748,286.544
Belarus,2021,BLR,9251367.0,184522000000.0,60.938,3.863,17.708,36.171,17.211,29.224,111.781,306.055
Belarus,2022,BLR,9173241.0,175774000000.0,59.384,4.246,16.348,35.594,17.243,28.813,109.688,294.333
Belgium,1980,BEL,9833093.0,227067000000.0,134.836,47.157,63.917,20.391,21.184,11.47,164.179,566.106
Belgium,1981,BEL,9850674.0,224241000000.0,123.574,46.21,55.568,18.807,20.988,11.796,153.091,538.297
Belgium,1982,BEL,9862330.0,227395000000.0,117.102,45.633,53.148,15.525,20.94,11.143,146.103,514.88
Belgium,1983,BEL,9869136.0,227377000000.0,101.202,36.633,45.771,16.294,20.718,11.806,130.919,498.969
Belgium,1984,BEL,9874586.0,233019000000.0,104.967,42.008,43.671,16.814,21.103,12.753,136.259,521.477
Belgium,1985,BEL,9880337.0,235345000000.0,104.004,40.711,44.148,16.77,21.239,12.458,135.254,544.368
Belgium,1986,BEL,9886981.0,238863000000.0,102.367,36.06,50.378,13.483,20.353,12.116,132.603,561.724
Belgium,1987,BEL,9899150.0,244505000000.0,102.589,36.454,48.645,15.096,19.752,11.622,131.801,578.68
Belgium,1988,BEL,9916567.0,256045000000.0,99.743,33.125,49.034,14.901,18.595,10.868,127.374,590.204
Belgium,1989,BEL,9936574.0,265237000000.0,106.792,40.067,47.399,16.558,18.517,10.544,134.524,594.57
Belgium,1990,BEL,9960969.0,273279000000.0,120.297,41.394,53.511,19.826,18.348,8.278,146.103,621.353
Belgium,1991,BEL,9998961.0,278687000000.0,123.367,40.122,56.206,21.596,18.387,8.084,151.74,642.88
Belgium,1992,BEL,10045987.0,283358000000.0,122.492,38.118,56.647,22.177,18.062,7.724,149.383,641.509
Belgium,1993,BEL,10084932.0,281005000000.0,121.427,36.562,56.139,23.189,17.638,7.978,150.05,631.183
Belgium,1994,BEL,10116005.0,290433000000.0,124.8,38.013,57.393,23.677,18.056,8.543,152.491,663.908
Belgium,1995,BEL,10137264.0,297764000000.0,125.939,36.955,56.763,26.285,18.185,8.835,153.667,672.12
Belgium,1996,BEL,10156973.0,302924000000.0,129.481,34.203,60.567,29.192,17.76,9.379,157.736,713.881
Belgium,1997,BEL,10181465.0,314576000000.0,123.993,31.916,58.634,27.721,17.477,9.17,151.32,721.262
Belgium,1998,BEL,10203186.0,321240000000.0,130.225,33.214,60.355,30.851,17.246,9.898,157.838,735.386
Belgium,1999,BEL,10226681.0,333122000000.0,124.683,28.931,57.02,32.957,17.542,9.943,153.601,730.141
Belgium,2000,BEL,10251719.0,345707000000.0,126.723,31.672,55.747,33.187,17.091,8.834,152.985,743.348
Belgium,2001,BEL,10287004.0,349015000000.0,126.067,28.29,59.079,32.915,16.608,8.663,151.166,736.859
Belgium,2002,BEL,10332978.0,355706000000.0,126.864,28.637,59.103,33.235,16.25,9.543,152.649,733.474
Belgium,2003,BEL,10376260.0,358937000000.0,128.249,27.766,59.805,34.972,15.681,8.701,153.312,761.691
Belgium,2004,BEL,10421298.0,372499000000.0,128.782,28.252,59.783,34.963,15.853,8.679,155.292,764.62
Belgium,2005,BEL,10478883.0,380840000000.0,125.64,26.196,58.106,35.624,15.624,8.765,150.637,756.118
Belgium,2006,BEL,10548446.0,390875000000.0,123.884,25.337,57.135,35.371,15.38,8.711,148.328,758.241
Belgium,2007,BEL,10625490.0,404722000000.0,120.481,23.158,55.81,35.621,15.378,9.024,145.013,763.469
Belgium,2008,BEL,10709710.0,408291000000.0,120.18,23.259,55.381,35.671,15.182,8.911,144.185,775.734
Belgium,2009,BEL,10812936.0,399490000000.0,107.78,15.162,51.28,36.468,15.293,8.463,131.708,715.849
Belgium,2010,BEL,10936620.0,411262000000.0,114.49,17.526,51.762,40.339,15.303,9.565,139.23,764.721
